itemId,name,category
27093,White Oak Spinning Wheel,Weaver's Secondary Tool
27094,Deepgold Mortar,Alchemist's Secondary Tool
27095,Deepgold Culinary Knife,Culinarian's Secondary Tool
27096,Deepgold Sledgehammer,Miner's Secondary Tool
27097,Deepgold Scythe,Botanist's Secondary Tool
27098,Bluespirit Halfheart Saw,Carpenter's Primary Tool
27099,Bluespirit Cross-pein Hammer,Blacksmith's Primary Tool
27100,Bluespirit Raising Hammer,Armorer's Primary Tool
27101,Bluespirit Lapidary Hammer,Goldsmith's Primary Tool
27102,Bluespirit Round Knife,Leatherworker's Primary Tool
27103,Manasilver Needle,Weaver's Primary Tool
27104,Bluespirit Alembic,Alchemist's Primary Tool
27105,Bluespirit Porxie Frypan,Culinarian's Primary Tool
27106,Bluespirit Pickaxe,Miner's Primary Tool
27107,Bluespirit Hatchet,Botanist's Primary Tool
27108,White Ash Fishing Rod,Fisher's Primary Tool
27109,Bluespirit Claw Hammer,Carpenter's Secondary Tool
27110,Bluespirit File,Blacksmith's Secondary Tool
27111,Bluespirit Pliers,Armorer's Secondary Tool
27112,White Ash Grinding Wheel,Goldsmith's Secondary Tool
27113,Bluespirit Awl,Leatherworker's Secondary Tool
27114,White Ash Spinning Wheel,Weaver's Secondary Tool
27115,Bluespirit Mortar,Alchemist's Secondary Tool
27116,Bluespirit Culinary Knife,Culinarian's Secondary Tool
27117,Bluespirit Sledgehammer,Miner's Secondary Tool
27118,Bluespirit Scythe,Botanist's Secondary Tool
27119,Titanbronze Saw,Carpenter's Primary Tool
27120,Titanbronze Lump Hammer,Blacksmith's Primary Tool
27121,Titanbronze Ball-pein Hammer,Armorer's Primary Tool
27122,Titanbronze Texture Hammer,Goldsmith's Primary Tool
27123,Titanbronze Creasing Knife,Leatherworker's Primary Tool
27124,Titanbronze Needle,Weaver's Primary Tool
27125,Titanbronze Alembic,Alchemist's Primary Tool
27126,Titanbronze Moogle Frypan,Culinarian's Primary Tool
27127,Titanbronze Pickaxe,Miner's Primary Tool
27128,Titanbronze Hatchet,Botanist's Primary Tool
27129,Sandteak Fishing Rod,Fisher's Primary Tool
27130,Titanbronze Claw Hammer,Carpenter's Secondary Tool
27131,Titanbronze File,Blacksmith's Secondary Tool
27132,Titanbronze Pliers,Armorer's Secondary Tool
27133,Sandteak Grinding Wheel,Goldsmith's Secondary Tool
27134,Titanbronze Awl,Leatherworker's Secondary Tool
27135,Sandteak Spinning Wheel,Weaver's Secondary Tool
27136,Titanbronze Mortar,Alchemist's Secondary Tool
27137,Titanbronze Culinary Knife,Culinarian's Secondary Tool
27138,Titanbronze Sledgehammer,Miner's Secondary Tool
27139,Titanbronze Scythe,Botanist's Secondary Tool
27140,Dwarven Mythril Saw,Carpenter's Primary Tool
27141,Dwarven Mythril Cross-pein Hammer,Blacksmith's Primary Tool
27142,Dwarven Mythril Raising Hammer,Armorer's Primary Tool
27143,Dwarven Mythril Lapidary Hammer,Goldsmith's Primary Tool
27144,Dwarven Mythril Round Knife,Leatherworker's Primary Tool
27145,Dwarven Mythril Needle,Weaver's Primary Tool
27146,Dwarven Mythril Alembic,Alchemist's Primary Tool
27147,Dwarven Mythril Frypan,Culinarian's Primary Tool
27148,Dwarven Mythril Pickaxe,Miner's Primary Tool
27149,Dwarven Mythril Hatchet,Botanist's Primary Tool
27150,Lignum Vitae Fishing Rod,Fisher's Primary Tool
27151,Dwarven Mythril Claw Hammer,Carpenter's Secondary Tool
27152,Dwarven Mythril File,Blacksmith's Secondary Tool
27153,Dwarven Mythril Pliers,Armorer's Secondary Tool
27154,Lignum Vitae Grinding Wheel,Goldsmith's Secondary Tool
27155,Dwarven Mythril Awl,Leatherworker's Secondary Tool
27156,Lignum Vitae Spinning Wheel,Weaver's Secondary Tool
27157,Dwarven Mythril Mortar,Alchemist's Secondary Tool
27158,Dwarven Mythril Culinary Knife,Culinarian's Secondary Tool
27159,Dwarven Mythril Sledgehammer,Miner's Secondary Tool
27160,Dwarven Mythril Scythe,Botanist's Secondary Tool
27161,Brightlinen Turban of Crafting,Head
27162,Brightlinen Doublet Vest of Crafting,Body
27163,Smilodonskin Gloves of Crafting,Hands
27164,Brightlinen Bottoms of Crafting,Legs
27165,Smilodonskin Shoes of Crafting,Feet
27166,Brightlinen Turban of Gathering,Head
27167,Brightlinen Coat of Gathering,Body
27168,Smilodonskin Gloves of Gathering,Hands
27169,Brightlinen Bottoms of Gathering,Legs
27170,Smilodonskin Shoes of Gathering,Feet
27171,Pixie Cotton Hat of Crafting,Head
27172,Pixie Cotton Apron of Crafting,Body
27173,Pixie Cotton Sleeves of Crafting,Hands
27174,Pixie Cotton Breeches of Crafting,Legs
27175,Atrociraptorskin Boots of Crafting,Feet
27176,Atrociraptorskin Cap of Gathering,Head
27177,Atrociraptorskin Vest of Gathering,Body
27178,Atrociraptorskin Gloves of Gathering,Hands
27179,Pixie Cotton Slops of Gathering,Legs
27180,Atrociraptorskin Boots of Gathering,Feet
27181,Ovim Wool Turban of Crafting,Head
27182,Zonureskin Jacket of Crafting,Body
27183,Zonureskin Gloves of Crafting,Hands
27184,Ovim Wool Gaskins of Crafting,Legs
27185,Zonureskin Shoes of Crafting,Feet
27186,Ovim Wool Turban of Gathering,Head
27187,Zonureskin Robe of Gathering,Body
27188,Zonureskin Gloves of Gathering,Hands
27189,Ovim Wool Gaskins of Gathering,Legs
27190,Zonureskin Shoes of Gathering,Feet
27191,Dwarven Cotton Beret,Head
27192,Dwarven Cotton Jacket,Body
27193,Swallowskin Fingerless Gloves,Hands
27194,Dwarven Cotton Trousers,Legs
27195,Swallowskin Shoes,Feet
27196,Dwarven Cotton Bandana,Head
27197,Swallowskin Coat,Body
27198,Swallowskin Gloves,Hands
27199,Dwarven Cotton Breeches,Legs
27200,Swallowskin Boots,Feet
27202,White Oak Earrings,Earrings
27203,White Oak Necklace,Necklace
27204,White Oak Bracelets,Bracelets
27205,White Oak Ring,Ring
27207,Smilodonskin Earrings,Earrings
27208,Smilodonskin Choker,Necklace
27209,Smilodonskin Wristband,Bracelets
27210,Smilodonskin Ring,Ring
27212,Manasilver Ear Cuffs,Earrings
27213,Manasilver Choker,Necklace
27214,Manasilver Bracelets,Bracelets
27215,Manasilver Ring,Ring
27217,White Ash Earrings,Earrings
27218,White Ash Necklace,Necklace
27219,White Ash Bracelet,Bracelets
27220,White Ash Ring,Ring
27222,Dwarven Mythril Ear Cuffs,Earrings
27223,Dwarven Mythril Choker,Necklace
27224,Dwarven Mythril Bracelets,Bracelets
27225,Dwarven Mythril Ring,Ring
27227,Lignum Vitae Earrings,Earrings
27228,Lignum Vitae Necklace,Necklace
27229,Lignum Vitae Bracelet,Bracelets
27230,Lignum Vitae Ring,Ring
27268,Walnut Interior Wall,Interior Wall
27269,Brick Flooring,Flooring
27270,Crystarium Chandelier,Ceiling Light
27271,Lily Floor Lamp,Furnishing
27272,Lily Wall Lamp,Wall-mounted
27274,Simple Curtain,Wall-mounted
27278,Hunting Supplies,Tabletop
27279,War Chest,Tabletop
27280,Imitation Stained Crystal Pane,Wall-mounted
27282,Crystarium Bench,Furnishing
27284,Crystarium Stove,Table
27285,Crystarium Kitchen Hanger,Wall-mounted
27286,Crystarium Teapot,Tabletop
27291,Crystarium Mechanical Till,Tabletop
27295,Sandwich Basket,Tabletop
27296,Wooden Handrail,Tabletop
27297,Misplaced Eyeglasses,Tabletop
27299,Blades of Innocence,Wall-mounted
27300,Titania Shadow Box,Wall-mounted
27312,Crystarium Umbrella Stand,Tabletop
27314,Fallen Tree,Duty item
27357,High Steel Gunblade,Gunbreaker's Arm
27358,High Steel Chakrams,Dancer's Arm
27361,High Steel Bayonet,Gunbreaker's Arm
27362,High Steel War Quoits,Dancer's Arm
27365,Doman Iron Gunblade,Gunbreaker's Arm
27366,Doman Iron Glaives,Dancer's Arm
27369,Doman Steel Gunblade,Gunbreaker's Arm
27370,Doman Steel War Quoits,Dancer's Arm
27373,Molybdenum Gunblade,Gunbreaker's Arm
27374,Molybdenum Chakrams,Dancer's Arm
27634,Altered Thighboots,Feet
27635,Altered Cotton Bandana,Head
27636,Hard Leather Kecks,Legs
27637,Hard Leather Thighboots,Feet
27638,Altered Velveteen Bandana,Head
27639,Linen Bandana,Head
27640,Altered Boarskin Thighboots,Feet
27641,Altered Boarskin Pot Helm,Head
27642,Altered Woolen Shirt,Body
27643,Altered Woolen Hat,Head
27644,Woolen Tunic,Body
27645,Altered Woolen Bracers,Hands
27646,Altered Woolen Trousers,Legs
27647,Raptorskin Moccasins,Feet
27648,Woolen Bandana,Head
27649,Raptorskin Shirt,Body
27650,Raptorskin Gloves,Hands
27651,Raptorskin Skirt,Legs
27652,Raptorskin Boots,Feet
27653,Iron Headgear,Head
27654,Steel Headgear,Head
27655,Altered Heavy Steel Armor,Body
27656,Altered Mythril Elmo,Head
27657,Altered Mythril Chain Coif,Head
27658,Altered High Mythril Armor,Body
27659,Altered Cobalt Elmo,Head
27660,Cobalt Mask,Head
27661,Altered Cobalt Cuirass,Body
27662,Altered Cobalt Gauntlets,Hands
27663,Woolen Trousers of Fending,Legs
27664,Altered Cobalt Sabatons,Feet
27665,Altered Leather Thighboots,Feet
27666,Altered Cotton Dalmatica,Body
27667,Altered Goatskin Moccasins,Feet
27668,Silver Monocle,Head
27669,Velveteen Bliaud,Body
27670,Velveteen Gloves,Hands
27671,Altered Velveteen Hose,Legs
27672,Toadskin Boots,Feet
27673,Altered Linen Cowl,Body
27674,Altered Mythril Magnifiers,Head
27675,Altered Woolen Gown,Body
27676,Altered Woolen Chausses,Legs
27677,Altered Woolen Cowl,Body
27678,Altered Felt Hat,Head
27679,Altered Felt Robe,Body
27680,Felt Gloves,Hands
27681,Felt Breeches,Legs
27682,Raptorskin Crakows,Feet
27689,White Oak Lumber,Lumber
27690,Miracle Apple Lumber,Lumber
27691,White Ash Lumber,Lumber
27692,Sandteak Lumber,Lumber
27693,Lignum Vitae Lumber,Lumber
27694,Sandalwood Lumber,Lumber
27706,Deepgold Nugget,Metal
27707,Stonegold Nugget,Metal
27708,Deepgold Ingot,Metal
27709,Stonegold Ingot,Metal
27710,Manasilver Nugget,Metal
27711,Bluespirit Tile,Stone
27712,Titanbronze Nugget,Metal
27713,Titanbronze Ingot,Metal
27714,Dwarven Mythril Ingot,Metal
27715,Dwarven Mythril Nugget,Metal
27716,Tungsten Steel Ingot,Metal
27717,Prismatic Ingot,Stone
27720,Hematite,Stone
27721,Diaspore,Stone
27722,Lazurite,Stone
27723,Triplite,Stone
27724,Petalite,Stone
27725,Onyx,Stone
27738,Smilodon Leather,Leather
27739,Green Glider Leather,Leather
27740,Atrociraptor Leather,Leather
27741,Zonure Leather,Leather
27742,Sea Swallow Leather,Leather
27743,Chalicotherium Leather,Leather
27745,Bright Linen Cloth,Cloth
27746,Bright Linen Yarn,Cloth
27748,Iridescent Silk,Cloth
27749,Iridescent Silk Thread,Cloth
27751,Pixie Cotton,Cloth
27752,Pixie Floss,Cloth
27754,Ovim Wool,Cloth
27755,Ovim Wool Yarn,Cloth
27757,Dwarven Cotton,Cloth
27758,Dwarven Cotton Thread,Cloth
27760,Ethereal Silk,Cloth
27765,Growth Formula Iota,Reagent
27766,Enchanted Truegold Ink,Reagent
27767,Grade 1 Strength Alkahest,Reagent
27768,Grade 1 Dexterity Alkahest,Reagent
27769,Grade 1 Vitality Alkahest,Reagent
27770,Grade 1 Intelligence Alkahest,Reagent
27771,Grade 1 Mind Alkahest,Reagent
27772,Enchanted Manasilver Ink,Reagent
27775,Starch Glue,Reagent
27777,Refined Natron,Reagent
27778,Growth Formula Kappa,Reagent
27781,Enchanted Dimythrite Ink,Reagent
27786,Tincture of Strength,Medicine
27787,Tincture of Dexterity,Medicine
27788,Tincture of Vitality,Medicine
27789,Tincture of Intelligence,Medicine
27790,Tincture of Mind,Medicine
27791,Grade 2 Strength Alkahest,Reagent
27792,Grade 2 Dexterity Alkahest,Reagent
27793,Grade 2 Vitality Alkahest,Reagent
27794,Grade 2 Intelligence Alkahest,Reagent
27795,Grade 2 Mind Alkahest,Reagent
27802,Hard Mudstone Whetstone,Stone
27804,Tuff Whetstone,Stone
27838,Frantoio Oil,Ingredient
27839,Garden Beet Sugar,Ingredient
27840,Squid Ink,Ingredient
27841,Upland Wheat Flour,Ingredient
27842,Golden Honey,Ingredient
27843,Night Vinegar,Ingredient
27853,Grilled Rail,Meal
27854,Purple Carrot Juice,Meal
27855,Caramels,Meal
27856,Broad Bean Soup,Meal
27857,Spaghetti al Nero,Meal
27858,Broad Bean Salad,Meal
27859,Grilled Platinum Bream,Meal
27860,Baguette,Meal
27861,Blood Tomato Juice,Meal
27862,Pixie Apple Pie,Meal
27863,Nut Bake,Meal
27864,Blood Tomato Salad,Meal
27865,Mushroom Saute,Meal
27866,Sausage Links,Meal
27867,Roast Ovim,Meal
27868,Mushroom Skewer,Meal
27869,Baked Megapiranha,Meal
27870,Peppered Popotoes,Meal
27871,Popotoes au Gratin,Meal
27872,Masala Chai,Meal
27873,Risotto al Nero,Meal
27874,Espresso con Panna,Meal
27875,Mist Spinach Saute,Meal
27876,Blood Bouillabaisse,Meal
27877,Paella,Meal
27878,Coffee Biscuit,Meal
27879,Ovim Cordon Bleu,Meal
27880,Lemonade,Meal
27881,Jellied Harcot,Meal
27882,Oysters on the Half Shell,Meal
27883,Creamy Salmon Pasta,Meal
27884,King Salmon Meuniere,Meal
27885,Popoto Salad,Meal
27886,Robe Lettuce Salad,Meal
27887,Pixieberry Tea,Meal
27888,Pixieberry Cheesecake,Meal
27889,Kukuru Rusk,Meal
27890,Lemon Curd Sachertorte,Meal
27891,Rare Roast Beef,Meal
27892,Exquisite Beef Stew,Meal
27901,What Angel Wakes Me Orchestrion Roll,Orchestrion Roll
27902,Insanity Orchestrion Roll,Orchestrion Roll
27905,To Fire and Sword Orchestrion Roll,Duty item
27906,Figments Orchestrion Roll,Duty item
27907,Unwound Orchestrion Roll,Duty item
27908,Deep Down Orchestrion Roll,Duty item
27909,In the Belly of the Beast Orchestrion Roll,Duty item
27910,Mortal Instants Orchestrion Roll,Duty item
27911,Shadows Withal Orchestrion Roll,Duty item
27912,A Long Fall Orchestrion Roll,Duty item
27913,Alienus Orchestrion Roll,Duty item
27914,Fury Orchestrion Roll,Duty item
27915,Force Your Way Orchestrion Roll,Duty item
27916,Landslide Orchestrion Roll,Duty item
27921,Faded Copy of What Angel Wakes Me,Duty item
27922,Faded Copy of Insanity,Duty item
27924,Red Hydrangea Corsage,Head
27925,Blue Hydrangea Corsage,Head
27926,Yellow Hydrangea Corsage,Head
27927,Green Hydrangea Corsage,Head
27928,Orange Hydrangea Corsage,Head
27929,Purple Hydrangea Corsage,Head
27930,White Hydrangea Corsage,Head
27931,Black Hydrangea Corsage,Head
27932,Rainbow Hydrangea Corsage,Head
27938,Hooded Fireglass Leather Vest,Body
27939,Cropped Fireglass Leather Slops,Legs
27940,Steerhide Shoes,Feet
27941,Summer Indigo Shirt,Body
27942,Cropped Summer Indigo Slops,Legs
27951,Dancing Wing,Duty item
27952,Immaculate Wingblade,Duty item
27955,Crimson Firesand,Reagent
27957,Competent Craftsman's Syrup,Medicine
27958,Commanding Craftsman's Syrup,Medicine
27959,Cunning Craftsman's Syrup,Medicine
27960,Superior Spiritbond Potion,Medicine
27986,Titania Barding,Other
27987,Innocence Barding,Other
27990,Altered Linen Chausses,Legs
27991,Adventurer's Hooded Vest,Body
27995,Grade 2 Tincture of Strength,Medicine
27996,Grade 2 Tincture of Dexterity,Medicine
27997,Grade 2 Tincture of Vitality,Medicine
27998,Grade 2 Tincture of Intelligence,Medicine
27999,Grade 2 Tincture of Mind,Medicine
28061,Blinding Indigo Orchestrion Roll,Duty item
28126,Eulmoran Inner Wall,Interior Wall
28127,Eulmoran Marble Flooring,Flooring
28128,Eulmoran Chandelier,Ceiling Light
28131,Indoor Oriental Garden,Furnishing
28132,Oriental Chawan-mushi Lunch,Tabletop
28133,Oasis Wall-mounted Fountain,Wall-mounted
28137,Dishware,Tabletop
28139,Imitation Long Window,Wall-mounted
28142,Misplaced Mog Slippers,Tabletop
28144,Hades Trophy,Furnishing
28145,Ale Tap,Tabletop
28147,Tabletop Hat Stand,Tabletop
28148,Vanity Mirror,Tabletop
28149,Necklace Display Stand,Tabletop
28160,Vegetable Garden,Outdoor Furnishing
28162,Armorer's Stall,Outdoor Furnishing
28163,Weaponsmith's Stall,Outdoor Furnishing
28164,Jeweler's Stall,Outdoor Furnishing
28165,Florist's Stall,Outdoor Furnishing
28166,Baker's Stall,Outdoor Furnishing
28167,Fruiterer's Stall,Outdoor Furnishing
28168,Greengrocer's Stall,Outdoor Furnishing
28169,Bookseller's Stall,Outdoor Furnishing
28170,Enchanter's Stall,Outdoor Furnishing
28171,Butcher's Stall,Outdoor Furnishing
28461,Facet Saw,Carpenter's Primary Tool
28462,Facet Cross-pein Hammer,Blacksmith's Primary Tool
28463,Facet Raising Hammer,Armorer's Primary Tool
28464,Facet Mallet,Goldsmith's Primary Tool
28465,Facet Round Knife,Leatherworker's Primary Tool
28466,Facet Needle,Weaver's Primary Tool
28467,Facet Alembic,Alchemist's Primary Tool
28468,Facet Frypan,Culinarian's Primary Tool
28469,Facet Pickaxe,Miner's Primary Tool
28470,Facet Hatchet,Botanist's Primary Tool
28471,Facet Fishing Rod,Fisher's Primary Tool
28472,Facet Hat of Crafting,Head
28473,Facet Coat of Crafting,Body
28474,Facet Gloves of Crafting,Hands
28475,Facet Trousers of Crafting,Legs
28476,Facet Boots of Crafting,Feet
28477,Facet Cap of Gathering,Head
28478,Facet Coat of Gathering,Body
28479,Facet Fingerless Gloves of Gathering,Hands
28480,Facet Bottoms of Gathering,Legs
28481,Facet Boots of Gathering,Feet
28509,Facet Claw Hammer,Carpenter's Secondary Tool
28510,Facet File,Blacksmith's Secondary Tool
28511,Facet Pliers,Armorer's Secondary Tool
28512,Facet Grinding Wheel,Goldsmith's Secondary Tool
28513,Facet Awl,Leatherworker's Secondary Tool
28514,Facet Spinning Wheel,Weaver's Secondary Tool
28515,Facet Mortar,Alchemist's Secondary Tool
28516,Facet Culinary Knife,Culinarian's Secondary Tool
28517,Facet Sledgehammer,Miner's Secondary Tool
28518,Facet Scythe,Botanist's Secondary Tool
28588,Urban Coat,Body
28589,Urban Boots,Feet
28590,Rebel Coat,Body
28591,Rebel Boots,Feet
28616,Hades Barding,Other
28626,Little Leannan,Duty item
28637,Lakeland Chair,Furnishing
28638,Lakeland Table,Table
28639,Leather Sofa,Furnishing
28642,Wooden Deck,Outdoor Furnishing
28714,Alumina Whetstone,Stone
28715,Pliable Glass Fiber,Reagent
28720,Mejillones al Ajillo,Meal
28721,Arros Negre,Meal
28799,Red Campanula Corsage,Head
28800,Blue Campanula Corsage,Head
28801,Yellow Campanula Corsage,Head
28802,Green Campanula Corsage,Head
28803,Orange Campanula Corsage,Head
28804,Purple Campanula Corsage,Head
28805,White Campanula Corsage,Head
28806,Black Campanula Corsage,Head
28807,Rainbow Campanula Corsage,Head
28808,Replica Sky Pirate's Helm of Fending,Head
28809,Replica Sky Pirate's Coat of Fending,Body
28810,Replica Sky Pirate's Gauntlets of Fending,Hands
28811,Replica Sky Pirate's Gaskins of Fending,Legs
28812,Replica Sky Pirate's Boots of Fending,Feet
28813,Replica Sky Pirate's Helm of Maiming,Head
28814,Replica Sky Pirate's Coat of Maiming,Body
28815,Replica Sky Pirate's Gauntlets of Maiming,Hands
28816,Replica Sky Pirate's Gaskins of Maiming,Legs
28817,Replica Sky Pirate's Boots of Maiming,Feet
28818,Replica Sky Pirate's Mask of Striking,Head
28819,Replica Sky Pirate's Jacket of Striking,Body
28820,Replica Sky Pirate's Gloves of Striking,Hands
28821,Replica Sky Pirate's Trousers of Striking,Legs
28822,Replica Sky Pirate's Boots of Striking,Feet
28823,Replica Sky Pirate's Beret of Aiming,Head
28824,Replica Sky Pirate's Vest of Aiming,Body
28825,Replica Sky Pirate's Gloves of Aiming,Hands
28826,Replica Sky Pirate's Halfslops of Aiming,Legs
28827,Replica Sky Pirate's Boots of Aiming,Feet
28828,Replica Sky Pirate's Mask of Scouting,Head
28829,Replica Sky Pirate's Jacket of Scouting,Body
28830,Replica Sky Pirate's Gloves of Scouting,Hands
28831,Replica Sky Pirate's Trousers of Scouting,Legs
28832,Replica Sky Pirate's Boots of Scouting,Feet
28833,Replica Sky Pirate's Cap of Healing,Head
28834,Replica Sky Pirate's Coat of Healing,Body
28835,Replica Sky Pirate's Gloves of Healing,Hands
28836,Replica Sky Pirate's Bottoms of Healing,Legs
28837,Replica Sky Pirate's Shoes of Healing,Feet
28838,Replica Sky Pirate's Cap of Casting,Head
28839,Replica Sky Pirate's Coat of Casting,Body
28840,Replica Sky Pirate's Gloves of Casting,Hands
28841,Replica Sky Pirate's Bottoms of Casting,Legs
28842,Replica Sky Pirate's Shoes of Casting,Feet
28843,Replica Sky Rat Mask of Fending,Head
28844,Replica Sky Rat Harness of Fending,Body
28845,Replica Sky Rat Hook of Fending,Hands
28846,Replica Sky Rat Breeches of Fending,Legs
28847,Replica Sky Rat Hookboots of Fending,Feet
28848,Replica Sky Rat Mask of Maiming,Head
28849,Replica Sky Rat Harness of Maiming,Body
28850,Replica Sky Rat Hook of Maiming,Hands
28851,Replica Sky Rat Breeches of Maiming,Legs
28852,Replica Sky Rat Hookboots of Maiming,Feet
28853,Replica Sky Rat Mask of Striking,Head
28854,Replica Sky Rat Harness of Striking,Body
28855,Replica Sky Rat Fingerless Gloves of Striking,Hands
28856,Replica Sky Rat Breeches of Striking,Legs
28857,Replica Sky Rat Ironclad Boots of Striking,Feet
28858,Replica Sky Rat Mask of Aiming,Head
28859,Replica Sky Rat Harness of Aiming,Body
28860,Replica Sky Rat Fingerless Gloves of Aiming,Hands
28861,Replica Sky Rat Breeches of Aiming,Legs
28862,Replica Sky Rat Ironclad Boots of Aiming,Feet
28863,Replica Sky Rat Mask of Scouting,Head
28864,Replica Sky Rat Harness of Scouting,Body
28865,Replica Sky Rat Hook of Scouting,Hands
28866,Replica Sky Rat Breeches of Scouting,Legs
28867,Replica Sky Rat Hookboots of Scouting,Feet
28868,Replica Sky Rat Mask of Healing,Head
28869,Replica Sky Rat Harness of Healing,Body
28870,Replica Sky Rat Hook of Healing,Hands
28871,Replica Sky Rat Breeches of Healing,Legs
28872,Replica Sky Rat Hookboots of Healing,Feet
28873,Replica Sky Rat Mask of Casting,Head
28874,Replica Sky Rat Harness of Casting,Body
28875,Replica Sky Rat Fingerless Gloves of Casting,Hands
28876,Replica Sky Rat Breeches of Casting,Legs
28877,Replica Sky Rat Ironclad Boots of Casting,Feet
28887,Invincible Orchestrion Roll,Orchestrion Roll
28888,The Grand Cosmos Orchestrion Roll,Duty item
28895,City Ruins (Rays of Light) Orchestrion Roll,Duty item
28896,The Sound of the End Orchestrion Roll,Duty item
28898,Alien Manifestation Orchestrion Roll,Duty item
28899,Song of the Ancients (Atonement) Orchestrion Roll,Duty item
28900,Bipolar Nightmare Orchestrion Roll,Duty item
28901,Weight of the World (Prelude Version) Orchestrion Roll,Duty item
28960,Rough Stone Interior Wall,Interior Wall
28961,Rough Stone Flooring,Flooring
28962,Wooden Chandelier,Ceiling Light
28965,Cosmetics Box,Tabletop
28970,Dish Rack,Tabletop
28973,Manor Dressing Table,Table
28974,Cheese Collection,Table
28975,Oldrose Wall Planter,Wall-mounted
28976,Folded Futon,Tabletop
28977,The Bismarck,Tabletop
28978,Devil's Salad Bowl,Tabletop
28981,Cosmos Partition,Duty item
28983,Picnic Basket,Tabletop
28984,First Chair's Trumpet,Tabletop
28990,Cosmos Decoration,Duty item
28991,Used Banquet Table,Table
28992,Steppe Bed,Furnishing
28994,Ruby Weapon Bust,Tabletop
28998,Dohn Trellis,Duty item
29401,Ruby Plating,Duty item
29402,Ruby Barding,Other
29404,Neo-Ishgardian Sword,Gladiator's Arm
29405,Neo-Ishgardian Claws,Pugilist's Arm
29406,Neo-Ishgardian Labrys,Marauder's Arm
29407,Neo-Ishgardian Trident,Lancer's Arm
29408,Neo-Ishgardian Longbow,Archer's Arm
29409,Neo-Ishgardian Daggers,Rogue's Arm
29410,Neo-Ishgardian Greatsword,Dark Knight's Arm
29411,Neo-Ishgardian Revolver,Machinist's Arm
29412,Neo-Ishgardian Cane,Two–handed Conjurer's Arm
29413,Neo-Ishgardian Rod,Two–handed Thaumaturge's Arm
29414,Neo-Ishgardian Grimoire,Arcanist's Grimoire
29415,Neo-Ishgardian Codex,Scholar's Arm
29416,Neo-Ishgardian Planisphere,Astrologian's Arm
29417,Neo-Ishgardian Blade,Samurai's Arm
29418,Neo-Ishgardian Foil,Red Mage's Arm
29419,Neo-Ishgardian Manatrigger,Gunbreaker's Arm
29420,Neo-Ishgardian Chakrams,Dancer's Arm
29421,Neo-Ishgardian Shield,Shield
29422,Neo-Ishgardian Cap of Fending,Head
29423,Neo-Ishgardian Top of Fending,Body
29424,Neo-Ishgardian Gauntlets of Fending,Hands
29425,Neo-Ishgardian Bottoms of Fending,Legs
29426,Neo-Ishgardian Sollerets of Fending,Feet
29428,Neo-Ishgardian Cap of Maiming,Head
29429,Neo-Ishgardian Top of Maiming,Body
29430,Neo-Ishgardian Gloves of Maiming,Hands
29431,Neo-Ishgardian Bottoms of Maiming,Legs
29432,Neo-Ishgardian Boots of Maiming,Feet
29434,Neo-Ishgardian Hat of Striking,Head
29435,Neo-Ishgardian Top of Striking,Body
29436,Neo-Ishgardian Gloves of Striking,Hands
29437,Neo-Ishgardian Bottoms of Striking,Legs
29438,Neo-Ishgardian Boots of Striking,Feet
29440,Neo-Ishgardian Cap of Aiming,Head
29441,Neo-Ishgardian Top of Aiming,Body
29442,Neo-Ishgardian Gloves of Aiming,Hands
29443,Neo-Ishgardian Bottoms of Aiming,Legs
29444,Neo-Ishgardian Boots of Aiming,Feet
29446,Neo-Ishgardian Hat of Scouting,Head
29447,Neo-Ishgardian Top of Scouting,Body
29448,Neo-Ishgardian Gloves of Scouting,Hands
29449,Neo-Ishgardian Bottoms of Scouting,Legs
29450,Neo-Ishgardian Sollerets of Scouting,Feet
29452,Neo-Ishgardian Cap of Healing,Head
29453,Neo-Ishgardian Top of Healing,Body
29454,Neo-Ishgardian Gloves of Healing,Hands
29455,Neo-Ishgardian Bottoms of Healing,Legs
29456,Neo-Ishgardian Boots of Healing,Feet
29458,Neo-Ishgardian Hat of Casting,Head
29459,Neo-Ishgardian Top of Casting,Body
29460,Neo-Ishgardian Gloves of Casting,Hands
29461,Neo-Ishgardian Bottoms of Casting,Legs
29462,Neo-Ishgardian Boots of Casting,Feet
29464,Neo-Ishgardian Earring of Fending,Earrings
29465,Neo-Ishgardian Earring of Slaying,Earrings
29466,Neo-Ishgardian Earring of Aiming,Earrings
29467,Neo-Ishgardian Earring of Healing,Earrings
29468,Neo-Ishgardian Earring of Casting,Earrings
29469,Neo-Ishgardian Choker of Fending,Necklace
29470,Neo-Ishgardian Choker of Slaying,Necklace
29471,Neo-Ishgardian Choker of Aiming,Necklace
29472,Neo-Ishgardian Choker of Healing,Necklace
29473,Neo-Ishgardian Choker of Casting,Necklace
29474,Neo-Ishgardian Wristbands of Fending,Bracelets
29475,Neo-Ishgardian Wristbands of Slaying,Bracelets
29476,Neo-Ishgardian Wristbands of Aiming,Bracelets
29477,Neo-Ishgardian Wristbands of Healing,Bracelets
29478,Neo-Ishgardian Wristbands of Casting,Bracelets
29479,Neo-Ishgardian Ring of Fending,Ring
29480,Neo-Ishgardian Ring of Slaying,Ring
29481,Neo-Ishgardian Ring of Aiming,Ring
29482,Neo-Ishgardian Ring of Healing,Ring
29483,Neo-Ishgardian Ring of Casting,Ring
29492,Grade 3 Tincture of Strength,Medicine
