lastUpload,itemId,listingID,retainerName,pricePerUnit,quantity,hq
1789192948982,6602,28499341459657885,Gantulga,6099,1,0
1789192948982,6602,28499341459657886,Gantulga,6099,1,0
1789192948982,6602,28499341459657887,Gantulga,6099,1,0
1789192948982,6602,28499341459657888,Gantulga,6099,1,0
1789192948982,6602,28499341459657889,Gantulga,6099,1,0
1789192948982,6602,28499341616488306,A'raha-tia,6100,1,0
1789192948982,6602,28499341627294035,Bahn-satori,6200,1,0
1789437805419,6603,28499341629347102,Villiers,12898,1,0
1789437805419,6603,28499341578871859,V'tchak,45000,1,0
1784584011520,6604,,,0,0,0
1788592046008,6606,28499341542694953,Floralynn,20000,1,0
1788592046008,6606,28499341616488308,A'myk,20000,1,0
1789276176266,6607,28499341574714259,Meiyanineiae,86500,1,0
1788647040514,6608,28499341616488309,A'myk,20000,1,0
1788647040514,6608,2814750424008938,Derpykitty,20000,1,0
1789192931221,6609,28499341640593848,Lightningwiwi,45000,1,0
1789192931221,6609,28851185191958763,Aquila,47000,1,0
1789192931221,6609,28499341637871972,Holdmypurse,47500,1,0
1788593987853,6610,28499341616488318,A'raha-tia,29900,1,0
1788593987853,6610,28499341538321376,Aura-san,29900,1,0
1788593987853,6610,28499341546861550,Test-subject-b,29900,1,0
1788593987853,6610,28499341491265251,Colddhearteddd,29999,1,0
1788593987853,6610,28499341491265252,Colddhearteddd,29999,1,0
1788651099526,6611,28499341472568601,A'raha-tia,10000,1,0
1788651099526,6611,28499341475066595,Aura-san,10000,1,0
1788651099526,6611,28499341450264041,Luvian,10000,1,0
1788651099526,6611,28499341500534766,Nirves,10000,1,0
1788651099526,6611,28499341546861552,Test-subject-a,10000,1,0
1788651099526,6611,28499341483431710,Dercnaht,10000,1,0
1788651099526,6611,28499341506732607,Dercnaht,10000,1,0
1788651099526,6611,28499341616488315,A'lyse,10000,1,0
1788651099526,6611,28499341639029364,Kwazar,10060,1,0
1788651099526,6611,28499341639029365,Kwazar,10060,1,0
1788593165238,6612,28499341616488319,A'raha-tia,49000,1,0
1788593165238,6612,28499341427260324,K'zuto,49000,1,0
1789457725767,6613,28499341628565964,A-rai,8992,1,0
1789457725767,6613,28499341637546851,Qqq-rai,8993,1,0
1789457725767,6613,28499341623827927,Crepe,8995,1,0
1789457725767,6613,28499341586813505,Blini,9995,1,0
1789457725767,6613,28499341635178829,Cresidia,9996,1,0
1789457725767,6613,28499341635032667,Litola,9998,1,0
1789457725767,6613,28499341621147922,Laesie,11999,1,0
1789457725767,6613,28499341632404461,Mistress-sarah,17000,1,0
1789457725767,6613,28499341626782431,Deborah-sanderson,25000,1,0
1789457725767,6613,28499341630599281,Elordi,30000,1,0
1786325327803,6614,,,0,0,0
1789422629995,6615,28499341622724836,Random-retainer-two,18993,1,0
1789422629995,6615,28499341636159626,Lenoir,20060,1,0
1789422629995,6615,28499341614178958,Selenomancy,29925,1,0
1789422629995,6615,28499341552892825,Kuraiiiiiii,29949,1,0
1789422629995,6615,28499341605979564,This-flame,34900,1,0
1789422629995,6615,28499341599820970,Lilybug-leap,39999,1,0
1789422629995,6615,28499341594230400,Lilguy,89786,1,0
1788650854312,6616,28499341545015199,C'virte,50000,1,0
1788650854312,6616,28499341616488301,A'myk,50000,1,0
1789254101534,6617,28499341639388374,Bunnyzen,1999,1,0
1789258904736,6618,28499341587439565,Daddy-ardbert,29060,1,0
1789258904736,6618,28499341587439566,Daddy-ardbert,29060,1,0
1789258904736,6618,28499341587439567,Daddy-ardbert,29060,1,0
1789258904736,6618,28499341631752406,Litalia,29999,1,0
1788819166073,6619,28499341638089808,Qqq-rai,54998,1,0
1788819166073,6619,28499341638303830,A'rtealia,55000,1,0
1788819166073,6619,28499341586414450,Moondust,59999,1,0
1788819166073,6619,28499341616332573,Pennypincher,65000,1,0
1788819166073,6619,28499341624447202,Saltynsweet,75000,1,0
1788819166073,6619,28499341636268666,Alysachan,78000,1,0
1788819166073,6619,28499341626550056,Adler,290000,1,0
1788819166073,6619,28499341632646666,Caden,295000,1,0
1788819166073,6619,28499341591676223,Cuthbert,298960,1,0
1789432247537,6620,28499341639736895,Tossedsallad,28999,1,0
1789432247537,6620,28499341637534311,Lenoir,30060,1,0
1789432247537,6620,28499341624099720,Phthalo,34998,1,0
1789432247537,6620,28499341601826030,Laverna,35000,1,0
1789432247537,6620,28499341636502612,Verdantver,35000,1,0
1789432247537,6620,28499341622270086,Hunterista,39860,1,0
1789446743553,6621,28499341614345623,Legendario,20000,1,0
1789446743553,6621,28499341632999793,Terra-one,76997,1,0
1789446743553,6621,28499341631128904,Imao,76998,1,0
1789446743553,6621,28499341639781802,Dayonetainer,79000,1,0
1789446743553,6621,28499341624897111,Lutisse,179997,1,0
1789446743553,6621,28499341623951400,Dyskrybf,199998,1,0
1789361600372,6622,28499341637681661,Strawberry'sunday,24000,1,0
1789361600372,6622,28499341637681662,Strawberry'sunday,24000,1,0
1789361600372,6622,28499341627155987,Bub,25000,1,0
1789361600372,6622,28499341627006758,Yogis,35000,1,0
1788650918746,6623,28499341634383913,Strawberry'sunday,28000,1,0
1788650918746,6623,28499341616488325,A'myk,28000,1,0
1789270622002,6624,28499341640417281,Strawberry'sunday,44000,1,0
1789270622002,6624,28499341640417282,Strawberry'sunday,44000,1,0
1789270622002,6624,28499341639870880,Biwa,45000,1,0
1789476268898,6625,28499341639523292,Bloodyrosezz,4450,1,0
1789476268898,6625,28499341640259205,Seroja,4499,1,0
1789476268898,6625,28499341639108621,Timathy,48000,1,0
1789476268898,6625,28499341637534322,Blanche,50090,1,0
1789476268898,6625,28499341637039064,Innseven,54936,1,0
1787721295848,6626,,,0,0,0
1788815206614,6627,28499341639853423,Jairea,4060,1,0
1788815206614,6627,28499341635265057,Z-rai,4497,1,0
1788815206614,6627,28499341632184655,Najina-rai,4498,1,0
1788815206614,6627,28499341633021330,Gentlebreeze,4499,1,0
1788815206614,6627,28499341627137319,Stacey,4500,1,0
1788815206614,6627,28499341630155855,Sakura-neko,5600,1,0
1788815206614,6627,28499341628410027,Policebox,5892,1,0
1788815206614,6627,28499341560070094,Cheddarmaker,12000,1,0
1788815206614,6627,28499341559040448,Rouge,12200,1,0
1789308791749,6628,28499341563008850,Mhitan,3000,1,0
1789308791749,6628,28499341632196192,Whumpus,5000,1,0
1789308791749,6628,28499341632367680,Innnine,5099,1,0
1789308791749,6628,28499341631019756,Rocketman,9979,1,0
1789308791749,6628,28499341625541599,Mercedesdantes,9999,1,0
1789308791749,6628,28499341604360436,Pikachu-charger,11499,1,0
1789308791749,6628,28499341617768099,Retregants,19058,1,0
1789308791749,6628,28499341606943233,Vert,19995,1,0
1789308791749,6628,28499341581407675,Clanadlina,21998,1,0
1789308791749,6628,28499341573690780,Maki-kun,29970,1,0
1789419314196,6629,28499341639375433,A'shen,198000,1,0
1789419314196,6629,28499341638924543,Baines,198000,1,0
1789419314196,6629,28499341639392933,Malpha,198000,1,0
1789419314196,6629,28499341638766143,Galene,198993,1,0
1788593855223,6630,28499341634847748,Berb,3500,1,0
1788593855223,6630,28499341475066587,A'emet,19900,1,0
1788593855223,6630,28499341449112698,A'magni,19900,1,0
1788593855223,6630,28499341446171212,Luvian,19900,1,0
1788593855223,6630,28499341546861532,Test-subject-c,19900,1,0
1788593855223,6630,28499341450264029,Yuta,19900,1,0
1788593855223,6630,28499341506732601,Arihn,99000,1,0
1788593855223,6630,28499341472568586,A'lyse,99000,1,0
1788593855223,6630,28499341438806805,A'myk,99000,1,0
1788656490475,6631,28499341506732600,Arihn,45500,1,0
1788656490475,6631,28499341545015201,C'virte,45500,1,0
1788656490475,6631,28499341446171216,Luvian,45500,1,0
1788656490475,6631,28499341477680038,Test-subject-b,45500,1,0
1788656490475,6631,28499341450264025,Yuta,45500,1,0
1788656490475,6631,28499341472568597,A'myk,45500,1,0
1788656490475,6631,28499341616488312,A'myk,45500,1,0
1789442790259,6632,,,0,0,0
1788651180504,6633,2814750558403371,Teska,59999,1,0
1788651180504,6633,2814750422043492,Romeokitty,75000,1,0
1789352557571,6634,5277656688923857,B'raha,599999,1,0
1789352557571,6634,5277656688923858,B'raha,599999,1,0
1789352557571,6634,5277656688923859,B'raha,599999,1,0
1789352557571,6634,28499341631818878,Tajihh,600000,1,0
1789438217048,6635,,,0,0,0
1788593957850,6636,28499341550814691,Adaddy,24900,1,0
1788593957850,6636,28499341638816057,Dankinhynes,24995,1,0
1788593957850,6636,28499341627006788,Yogis,25000,1,0
1788593957850,6636,28499341638681024,Crepe,27995,1,0
1788593957850,6636,28499341637681688,Blueberrycheesetart,28000,1,0
1788593957850,6636,28499341637681689,Blueberrycheesetart,28000,1,0
1788593957850,6636,28499341394351670,Five-retainer,37000,1,0
1788593957850,6636,28499341394351705,Five-retainer,37000,1,0
1788593957850,6636,28499341394351706,Five-retainer,37000,1,0
1788593957850,6636,28499341394351707,Five-retainer,37000,1,0
1788593957850,6636,28499341394351708,Five-retainer,37000,1,0
1788593957850,6636,28499341394351709,Five-retainer,37000,1,0
1789440967105,6637,,,0,0,0
1789457171824,6638,,,0,0,0
1788656076717,6639,28499341535534293,Nirves,90000,1,0
1788639773760,6640,28499341519934606,Adaddy,15000,1,0
1788639773760,6640,28499341633139974,Izzie,15000,1,0
1788639773760,6640,28499341551679647,A'lyse,15000,1,0
1788639773760,6640,28499341534994700,Dercnaht,15000,1,0
1788639773760,6640,28499341536791812,Yuta,15000,1,0
1788639773760,6640,28499341564741616,Yehxa'ir,15000,1,0
1788639773760,6640,28499341546861523,Test-subject-c,15000,1,0
1788639773760,6640,28499341523825045,Nirves,15000,1,0
1788639773760,6640,28499341535534292,Nirves,15000,1,0
1788639773760,6640,28499341526638105,Aura-san,15000,1,0
1788639773760,6640,28499341616378761,Arihn,15000,1,0
1788639773760,6640,28499341511362709,A'raha-tia,15000,1,0
1788639773760,6640,28499341500906295,A'raha-tia,15000,1,0
1788639773760,6640,28499341519950880,A'magni,15000,1,0
1788639773760,6640,28499341486180419,A'emet,15000,1,0
1788639773760,6640,28499341539089263,Adaddy,15000,1,0
1788639773760,6640,28499341568768017,Hikono,15000,1,0
1788639773760,6640,28499341637824997,Moenthota,21300,1,0
1788639773760,6640,28499341632782441,Aerin-i,22978,1,0
1788639773760,6640,28499341630988094,Angie'lou,22985,1,0
1788639773760,6640,28499341627728116,Aerin-i,24999,1,0
1789007763232,6641,,,0,0,0
1789465258217,6642,28499341637972389,Bunnie-foo-foo,95000,1,0
1789465258217,6642,28499341637972391,Bunnie-foo-foo,95000,1,0
1789465258217,6642,28499341637972402,Bunnie-foo-foo,95000,1,0
1789365935697,6643,,,0,0,0
1789490412654,6644,,,0,0,0
1789423749627,6645,3377700475126078,E'cheveria,19995,1,0
1789423749627,6645,28499341615880769,Yukiakari,45000,1,0
1789423749627,6645,28499341620658772,Franzola,50000,1,0
1789463476188,6646,28499341636549780,Helsevre,38200,1,0
1789463476188,6646,28499341638947128,Benjamin-bunny,38940,1,0
1789463476188,6646,28499341638947129,Benjamin-bunny,38940,1,0
1789463476188,6646,28499341625723348,Chimera,38950,1,0
1789463476188,6646,28499341625723351,Mellow,38950,1,0
1789463476188,6646,28499341625723353,Mellow,38950,1,0
1789463476188,6646,28499341625723354,Skip,38950,1,0
1789463476188,6646,28499341625723350,Twinkle,38950,1,0
1789463476188,6646,28499341625723355,Twinkle,38950,1,0
1789194127368,6647,28499341526638095,A'magni,25000,1,0
1789194127368,6647,28499341523825031,C'virte,25000,1,0
1789194127368,6647,28499341568768008,Hikono,25000,1,0
1789194127368,6647,28499341536791806,Yehxa'ir,25000,1,0
1789194127368,6647,28499341564741607,Yehxa'ir,25000,1,0
1789194127368,6647,28499341551679636,A'myk,25000,1,0
1789194127368,6647,28499341633730912,Rysia,25000,1,0
1789194127368,6647,28499341636141727,Kagura-sohma,25000,1,0
1789289698893,6648,3518437862191904,Shrimps,65000,1,0
1789289698893,6648,3518437736052903,Tanken,80000,1,0
1789289698893,6648,28499341523853600,Teddie,118000,1,0
1788758069540,6649,28499341638977563,Handsomescion,30000,1,0
1788758069540,6649,28499341529696160,Merrisie,30000,1,0
1788758069540,6649,28499341529696161,Merrisie,30000,1,0
1789479010570,6650,28499341638356796,Svenheim,40000,1,0
1789479010570,6650,28499341624764107,Kayakun-rai,41999,1,0
1789479010570,6650,28499341608253025,Ben-pranks,84887,1,0
1789479010570,6650,28499341625110015,Ifyouhavecoin,94324,1,0
1789479010570,6650,28499341610846204,Merrik,94325,1,0
1789258289974,6651,28499341636174916,Painlesson,30000,1,0
1789258289974,6651,28499341637871971,Thisguysellsstuff,30000,1,0
1789401164093,6654,28499341412662108,Plum-sake,69995,1,0
1789401164093,6654,28499341630421737,Aikya,75000,1,0
1789401164093,6654,6685031328510208,Yumyumdimsum-two,99995,1,0
1788750004560,6663,28499341639717465,Winde,50000,1,0
1788750004560,6663,28499341636300943,Albiceris-vi,50000,1,0
1788750004560,6663,28499341628252197,Seraphbearseventy,68993,1,0
1788750004560,6663,28499341635592878,Marcio,68999,1,0
1788750004560,6663,28499341633576203,Oliver'tree,69000,1,0
1789444187535,6667,28499341640593846,Lightningwiwi,32000,1,0
1789444187535,6667,28499341640593847,Lightningwiwi,32000,1,0
1789444187535,6667,28499341637419203,Holdmypurse,37500,1,0
1789444187535,6667,28499341637419204,Holdmypurse,37500,1,0
1789360000406,6668,28499341640697302,Hue-ganis,190060,1,0
1789360000406,6668,28499341640753198,Naleth,199909,1,0
1789360000406,6668,28499341635835694,Zz-rai,244999,1,0
1789360000406,6668,28499341639131863,Maev-iii,294999,1,0
1789265324079,6669,28499341637449603,The-saleswoman,298999,1,0
1789265324079,6669,28499341633207280,Doursale,299000,1,0
1789265324079,6669,28499341639730754,Rajka,299994,1,0
1789265324079,6669,28499341632392710,Zzz-rai,299995,1,0
1789265324079,6669,28499341623511582,Z-rai,299996,1,0
1789265324079,6669,28499341637685077,Qqq-rai,299997,1,0
1789265324079,6669,28499341622021005,Najina-rai,299998,1,0
1789265324079,6669,28499341613931348,Brerartha,299999,1,0
1789265324079,6669,28499341638467368,Buuunnie,300000,1,0
1789265324079,6669,28499341637534696,Maev-iii,349998,1,0
1789265324079,6669,28499341635188754,Seraphbeareighteen,498996,1,0
1789265324079,6669,28499341636826522,Seraphbearseventy,498997,1,0
1789265324079,6669,28499341634146077,Imaoooooooo,498998,1,0
1789265324079,6669,28499341631093495,Winde,999000,1,0
1789422675052,6670,28499341640099850,Spicy-soy,59991,1,0
1789422675052,6670,28499341640099851,Spicy-soy,59991,1,0
1789422675052,6670,28499341640099852,Spicy-soy,59991,1,0
1789422675052,6670,28499341640099853,Spicy-soy,59991,1,0
1789422675052,6670,28499341635262394,Tohru-honda,83894,1,0
1789422675052,6670,28499341634040502,Qq-rai,83896,1,0
1789422675052,6670,28499341628861022,L'yrah,83900,1,0
1789422675052,6670,28499341628861029,L'yrah,83990,1,0
1789422675052,6670,28499341628861031,L'yrah,83990,1,0
1789422675052,6670,28499341622374160,Pilkdrinker,110000,1,0
1789422675052,6670,28499341589243593,Atalia,494000,1,0
1789489712548,6671,,,0,0,0
1788593171354,6673,28499341550814678,Adaddy,25000,1,0
1788593171354,6673,28499341616513408,A'emet,25000,1,0
1788593171354,6673,28499341637722999,Vejra,25000,1,0
1788791154450,6674,28499341633831960,U'yema,8199,1,0
1788791154450,6674,28499341636716328,Mewser,8199,1,0
1788791154450,6674,28499341550814677,Adaddy,8200,1,0
1788791154450,6674,28499341616513407,Aura-san,8200,1,0
1788791154450,6674,28499341551633332,Nirves,8200,1,0
1788791154450,6674,28499341627364724,Mewser,9249,1,0
1788791154450,6674,28499341618506628,Fjkdslajflkasjflk,9500,1,0
1788791154450,6674,28499341622399481,Echolalian,25000,1,0
1789319554799,6675,28499341633831951,U'yema,8999,1,0
1789319554799,6675,28499341636716329,Echolalian,8999,1,0
1789319554799,6675,28499341628417882,Willem,9989,1,0
1789319554799,6675,28499341627364725,Echolalian,25000,1,0
1788593945123,6676,28499341616513405,A'emet,24900,1,0
1788593945123,6676,28499341539292664,A'raha-tia,24900,1,0
1788593945123,6676,28499341630723293,Test-subject-a,24900,1,0
1788593945123,6676,28499341539235375,Test-subject-b,24900,1,0
1788593945123,6676,28499341550814682,Dercnaht,24900,1,0
1788593945123,6676,28499341636918902,Mimi-mia,24990,1,0
1788593945123,6676,28499341627364726,Echolalian,25000,1,0
1788593902555,6677,28499341463052974,A'emet,23000,1,0
1788593902555,6677,28499341616513402,A'emet,23000,1,0
1788593902555,6677,28499341520006107,A'raha-tia,23000,1,0
1788593902555,6677,28499341500708993,Test-subject-a,23000,1,0
1788593902555,6677,28499341630723292,Test-subject-a,23000,1,0
1788593902555,6677,28499341539235374,Test-subject-c,23000,1,0
1788593902555,6677,28499341539292675,A'myk,23000,1,0
1788593902555,6677,28499341550814683,Dercnaht,28800,1,0
1788593902555,6677,28499341598939150,Echolalian,28835,1,0
1788593902555,6677,28499341627364727,Echolalian,28835,1,0
1788593902555,6677,28499341636716331,Mewser,28840,1,0
1788656510950,6678,28499341616513404,A'emet,13200,1,0
1788656510950,6678,28499341630723291,Test-subject-b,13200,1,0
1788656510950,6678,28499341627364728,Echolalian,13299,1,0
1788656510950,6678,28499341636716332,Echolalian,13299,1,0
1788656510950,6678,28499341472769191,Lunarflower,22000,1,0
1788656510950,6678,28499341622399485,Mewser,25000,1,0
1789328204812,6679,28499341636716333,Echolalian,25000,1,0
1789328204812,6679,28499341635066659,Angelfoodcake,28000,1,0
1789328204812,6679,28499341637681651,Angelfoodcake,28000,1,0
1789328204812,6679,28499341622399486,Mewser,30000,1,0
1788593316696,6680,28499341616513401,A'emet,25900,1,0
1788593316696,6680,28499341636716334,Mewser,25995,1,0
1788593316696,6680,28499341637723010,Vejra,26000,1,0
1788593316696,6680,28499341466369185,Raivenn,29999,1,0
1788593781187,6681,28499341633471850,Usyngeim,6000,1,0
1788593781187,6681,28499341616513399,A'magni,12000,1,0
1788593781187,6681,28499341630723288,Test-subject-c,12000,1,0
1788593781187,6681,28499341637723048,Vejra,12000,1,0
1788593781187,6681,5699868852531302,Arlenn,12000,1,0
1788593781187,6681,28499341466369184,Raivenn,48123,1,0
1789461431578,6682,28499341641299552,Derpykitty,100000,1,0
1789191106780,6683,,,0,0,0
1789319810574,6685,2392538130006837,Amayly,297000,1,0
1789319810574,6685,3870281665894815,Accountant-finn,299998,1,0
1789319810574,6685,3870281752756484,Accountant-finn,299998,1,0
1789340983820,7073,28499341624674332,A'ngus,60000,1,0
1788593408966,7074,28499341633704076,Aureline,6150,1,0
1788593408966,7074,28499341470408174,A'emet,10000,1,0
1788593408966,7074,28499341500906337,A'raha-tia,10000,1,0
1788593408966,7074,28499341546806489,Aura-san,10000,1,0
1788593408966,7074,28499341507878866,Luvian,10000,1,0
1788593408966,7074,28499341453903373,Dercnaht,10000,1,0
1788593408966,7074,28499341631198380,Thisguysellsstuff,10000,1,0
1788593408966,7074,28499341483377914,A'lyse,10000,1,0
1789474535694,7084,,,0,0,0
1788823450277,7085,,,0,0,0
1789479101756,7086,,,0,0,0
1789481554159,7109,28499341637828044,Z-rai,29999,1,0
1789481554159,7109,28499341558669898,Midnatwilitwili,30000,1,0
1789481554159,7109,28499341628454866,Q-rai,79993,1,0
1789481554159,7109,28499341629326723,Sione,79998,1,0
1789353161012,7114,28499341628869796,A-rai,9999,1,0
1789353161012,7114,28499341636159567,Malena,10090,1,0
1789353161012,7114,28499341636159585,Malena,10090,1,0
1789353161012,7114,28499341630764934,Noobinatoress,15996,1,0
1789353161012,7114,28499341632295404,Eheeyadancing,16090,1,0
1789353161012,7114,28499341608644139,Mooneller,17995,1,0
1789353161012,7114,28499341628550070,Sassy,22500,1,0
1789353161012,7114,28499341634379748,Baby'katiya,27990,1,0
1789353161012,7114,28499341618667603,Innseven,28999,1,0
1789353161012,7114,28499341599222756,Rina',29993,1,0
1789353161012,7114,28499341592720488,Stormageddon,35000,1,0
1789353161012,7114,28499341640935954,Fulton,40000,1,0
1789419374018,7131,28499341635066680,Strawberry'sunday,42000,1,0
1789419374018,7131,28499341635066681,Strawberry'sunday,42000,1,0
1789419374018,7131,28499341639938454,Dembuns,44000,1,0
1789419374018,7131,28499341637855389,U'yema,44997,1,0
1789419374018,7131,28499341638540824,Wayland,45000,1,0
1789419374018,7131,28499341638540825,Wayland,45500,1,0
1789419374018,7131,28499341578690126,Aoritsu,47999,1,0
1789419374018,7131,28499341613971272,Tanken,52000,1,0
1789419374018,7131,28499341610509617,Sakiyume,65000,1,0
1789419374018,7131,28499341556210581,Creamsicle's,100000,1,0
1789419374018,7131,28499341556210583,Creamsicle's,100000,1,0
1789419377011,7132,28499341639972029,Joyoseux,21144,1,0
1789419377011,7132,28499341637824948,U'yema,29683,1,0
1789419377011,7132,28499341637467047,Fox-four,29684,1,0
1789419377011,7132,28499341637875599,Fox-four,29684,1,0
1789419377011,7132,28499341635641728,Misskittee,29985,1,0
1789419377011,7132,3799913075869131,Spinmoves,30000,1,0
1789419377011,7132,28499341637221245,Caesar,37948,1,0
1789419377011,7132,28499341603037723,Vaire,38999,1,0
1789419377011,7132,28499341624866746,Ifyouhavecoin,39999,1,0
1788913297913,7136,28499341631334765,Zoryane,6500,1,0
1788913297913,7136,28499341618372365,Chicken'nuggies,7000,1,0
1788913297913,7136,28499341607000371,Bakemeacake,9993,1,0
1788913297913,7136,28499341633717429,Moenthota,9993,1,0
1788913297913,7136,28499341635815600,Daniku,10000,1,0
1788913297913,7136,28499341622816302,Ivyalis,10000,1,0
1788913297913,7136,28499341635116733,Vixkitty,10000,1,0
1788913297913,7136,28499341632797225,Seek'and'destroy,17000,1,0
1788913297913,7136,28499341630028612,Bunzbunny,17994,1,0
1788913297913,7136,6544294081509884,Aconitum-napellus,17995,1,0
1788913297913,7136,28499341612271355,Boysenberry,74889,1,0
1788913297913,7136,28499341615064119,Boysenberry,74889,1,0
1788913297913,7136,28499341617294773,Boysenberry,74890,1,0
1788913297913,7136,28499341578451729,Hunkydory,74900,1,0
1788913297913,7136,28499341583729640,Olonielle,75000,1,0
1788729264134,7137,28499341637889439,Pinkmode,15000,1,0
1788729264134,7137,28499341559005529,Seno,19993,1,0
1788729264134,7137,28499341559005532,Seno,19993,1,0
1788729264134,7137,28499341637171788,Xoool,19998,1,0
1788729264134,7137,28499341638328901,Hotcake,19999,1,0
1788729264134,7137,28499341637668197,Corallina,23040,1,0
1788729264134,7137,28499341637755734,Ki'on,23049,1,0
1788729264134,7137,28499341636355174,Parks,25000,1,0
1788729264134,7137,28499341631273095,Reoretfour,26815,1,0
1788729264134,7137,28499341639394788,Reoretfour,26815,1,0
1788729264134,7137,28499341637227008,Qqq-rai,26816,1,0
1788729264134,7137,28499341633533515,Happy-neko,26817,1,0
1788729264134,7137,6685031494380499,Shirotigress,139480,1,0
1788729264134,7137,1477743717152217,Draconia,199150,1,0
1789265918867,7138,28499341620738414,Poyoyo,27995,1,0
1789298515374,7139,28499341622075724,Innfive,29999,1,0
1789298515374,7139,28499341622641348,Lilybee,30000,1,0
1789298515374,7139,6966506332448523,My-precious,50000,1,0
1789419381227,7141,28499341637382636,Nozume,25000,1,0
1789419381227,7141,4573969209482555,Gracielle,25000,1,0
1789006161955,7142,28499341636999877,Daniku,9000,1,0
1789006161955,7142,28499341635838951,Pupkup,10000,1,0
1789006161955,7142,28499341592301198,Rikash,45150,1,0
1789006161955,7142,2603644017981766,Tomato,60000,1,0
1789006161955,7142,2603644017981767,Tomato,60000,1,0
1789006161955,7142,2603644017981768,Tomato,60000,1,0
1789006161955,7142,2603644017981769,Tomato,60000,1,0
1789006161955,7142,2603644017981770,Tomato,60000,1,0
1789379290482,7146,28499341640593791,Wiwimore,4000,1,0
1789379290482,7146,28499341613474156,Thulia,4000,1,0
1789379290482,7146,28499341639388146,Pattycakepattycake,4999,1,0
1789379290482,7146,28499341632454265,Buyyaboyzstuff,5000,1,0
1789379290482,7146,28499341640143970,Brute'bomber,5000,1,0
1789379290482,7146,28499341557985765,Patt,15000,1,0
1789379290482,7146,28499341630135034,Bunzbunny,24999,1,0
1789379290482,7146,28499341625502298,Rhenpaharo,27500,1,0
1789379290482,7146,28499341623538287,Retregants,349998,1,0
1789379290482,7146,2603644017981730,Plum,350000,1,0
1789379290482,7146,2603644017981734,Plum,350000,1,0
1789379290482,7146,2603644017981735,Plum,350000,1,0
1789432239769,7147,28499341638372911,Misty-ty-vm,4792,1,0
1789432239769,7147,28499341639963705,Perseverence,4793,1,0
1789432239769,7147,28499341635318661,Froakie,4793,1,0
1789432239769,7147,28499341631348182,Irizawr,4800,1,0
1789432239769,7147,28499341636926534,Mintootie,4897,1,0
1789432239769,7147,28499341630668104,R-e-t-t-w-o,4899,1,0
1789432239769,7147,28499341605756479,Deelit,29000,1,0
1789432239769,7147,28499341557795507,Swijko,35000,1,0
1789490392188,7148,28499341639082481,Shortwind,30000,1,0
1789490392188,7148,28499341640138017,Nea'rra,30000,1,0
1789490392188,7148,28499341638020496,Katarra,33500,1,0
1789490392188,7148,28499341634608933,Strawberry'sunday,34000,1,0
1789490392188,7148,28499341631892170,Strawberry'sunday,36000,1,0
1789490392188,7148,28499341636958512,Helsevre,37000,1,0
1789490392188,7148,28499341639722699,Mimari,37500,1,0
1789490392188,7148,28499341633831922,U'yema,38995,1,0
1789219266949,7149,28499341639719746,Cerdae,1472,1,0
1789219266949,7149,28499341638265323,Fox-four,1476,1,0
1789219266949,7149,28499341638563537,Fox-four,1476,1,0
1789219266949,7149,28499341637722983,Elhaym,1497,1,0
1789491554774,7767,28499341634294657,Glymer,95,4,0
1789340349703,7958,28499341638447783,Kensei,30000,1,0
1789340349703,7958,28499341638447784,Kensei,30000,1,0
1789340349703,7958,28499341638447785,Kensei,30000,1,0
1789340349703,7958,28499341638447786,Kensei,30000,1,0
1789340349703,7958,28499341640888929,Cid-highwind,50000,1,0
1789340349703,7958,28499341639924223,Silina,67809,1,0
1789340349703,7958,28499341637603734,Dankinhynes,67815,1,0
1789340349703,7958,28499341634319919,Silica'animus,67959,1,0
1789340349703,7958,28499341634319913,Silica'animus,67959,1,0
1789340349703,7958,28499341634319911,Silica'animus,67959,1,0
1789340349703,7958,28499341634319910,Silica'animus,67959,1,0
1789340349703,7958,28499341634319903,Silica'animus,67959,1,0
1789340349703,7958,28499341634319905,Silica'animus,67959,1,0
1789340349703,7958,28499341634319904,Silica'animus,67959,1,0
1789340349703,7958,28499341634319902,Silica'animus,67959,1,0
1789340349703,7958,28499341634319906,Silica'animus,67959,1,0
1789340349703,7958,28499341638253910,Peonie,67960,1,0
1789340349703,7958,28499341484920203,Yourhighness,70000,1,0
1788842849127,7959,28499341639584891,Leeknow,989,1,0
1788842849127,7959,28499341637243320,Fox-seven,990,1,0
1788842849127,7959,28499341638264862,Fox-seven,990,1,0
1789479113647,7962,28499341640186774,Apollo-azurenight,25000,1,0
1789449648918,7963,28499341637941364,Ollieollie,22222,1,0
1789449648918,7963,28499341641136795,Salamandra,25000,1,0
1789449648918,7963,28499341640676986,Bunnychris,28000,1,0
1789449648918,7963,28499341640676987,Bunnychris,28000,1,0
1789449648918,7963,28499341640971785,Clarissia,29000,1,0
1789449648918,7963,28499341638226459,Gatherrrrrrr,50000,1,0
1789449648918,7963,28499341638226461,Gatherrrrrrr,50000,1,0
1789449648918,7963,28499341638226462,Gatherrrrrrr,50000,1,0
1789449648918,7963,28499341638226465,Gatherrrrrrr,50000,1,0
1789444151023,7970,28499341641199893,Schemingway,60000,1,0
1789444151023,7970,28499341641199897,Schemingway,60000,1,0
1789444151023,7970,28499341641199898,Schemingway,60000,1,0
1789444151023,7970,28499341641199899,Schemingway,60000,1,0
1789444151023,7970,28499341641199900,Schemingway,60000,1,0
